season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2016,Botswana,5,1,3,1,1.2,75,6,6,0,12,75,75,1,17,50,31,14,1.2,1.2
2016,Burkina Faso,2,0,0,2,0,163,0,3,-3,3,0,60,0,5,50,10,6,0,1.5
2016,Peru,2,2,0,0,3,80,7,1,6,8,26,180,1,2,50,8,4,3.5,0.5
2016,Comoros,2,0,2,0,1,120,3,3,0,6,60,60,0,7,50,8,4,1.5,1.5
2016,Dominican Republic,2,2,0,0,3,77,6,0,6,6,30,0,2,0,0,0,0,3,0
2016,Cuba,1,0,0,1,0,162,0,2,-2,2,0,45,0,3,50,8,3,0,2
2016,Paraguay,1,0,0,1,0,161,0,1,-1,1,0,90,0,0,0,0,0,0,1
2016,Tanzania,2,0,1,1,0.5,146,1,4,-3,5,180,45,0,1,50,6,2,0.5,2
2016,Togo,5,3,1,1,2,34,7,4,3,11,64,113,3,7,50,13,6,1.4,0.8
2016,Morocco,4,3,1,0,2.5,29,8,1,7,9,45,360,3,11,56,36,11,2,0.25
2016,Egypt,5,2,1,2,1.4,60,5,3,2,8,90,150,2,3,50,9,5,1,0.6
2016,Antigua and Barbuda,1,0,0,1,0,173,0,1,-1,1,0,90,0,0,0,0,0,0,1
2016,Tunisia,1,0,1,0,1,136,0,0,0,0,0,0,1,4,50,12,5,0,0
2016,Trinidad and Tobago,6,1,1,4,0.67,96,9,16,-7,25,60,34,0,2,50,4,2,1.5,2.67
2016,Bermuda,1,0,0,1,0,160,0,3,-3,3,0,30,0,0,0,0,0,0,3
2016,Mauritania,3,1,1,1,1.33,95,2,4,-2,6,134,68,2,5,50,15,3,0.67,1.33
2016,Mauritius,3,1,0,2,1,103,2,4,-2,6,134,68,1,10,50,15,6,0.67,1.33
2016,Namibia,4,2,2,0,2,46,5,1,4,6,72,360,3,8,50,49,19,1.25,0.25
2016,Panama,6,1,2,3,0.83,82,1,4,-3,5,529,134,3,18,50,33,13,0.17,0.67
2016,Sierra Leone,2,1,0,1,1.5,102,2,2,0,4,90,90,1,0,0,0,0,1,1
2016,St. Kitts and Nevis,2,1,1,0,2,93,4,1,3,5,45,180,1,0,0,0,0,2,0.5
2016,Mali,1,0,0,1,0,165,0,1,-1,1,0,90,0,2,50,9,4,0,1
2016,Malawi,4,2,1,1,1.75,58,4,1,3,5,90,360,3,16,50,39,13,1,0.25
2016,Madagascar,3,1,1,1,1.33,92,1,1,0,2,273,273,2,11,50,40,17,0.33,0.33
2016,New Zealand,2,0,1,1,0.5,130,2,3,-1,5,90,60,0,5,50,10,6,1,1.5
2016,Nicaragua,6,2,1,3,1.17,56,6,9,-3,15,90,60,1,2,50,18,7,1,1.5
2016,Equatorial Guinea,1,0,1,0,1,132,1,1,0,2,90,90,0,0,0,0,0,1,1
2016,New Caledonia,4,2,0,2,1.5,79,6,4,2,10,60,90,2,0,0,0,0,1.5,1
2016,Zambia,7,2,2,3,1.14,54,4,5,-1,9,158,127,3,15,50,39,18,0.57,0.71
2016,Zimbabwe,7,4,3,0,2.14,4,13,2,11,15,48,310,6,17,50,36,19,1.86,0.29
2016,Gambia,1,0,1,0,1,127,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,Congo DR,6,1,2,3,0.83,81,2,4,-2,6,273,134,2,20,50,48,25,0.33,0.67
2016,Fiji,1,0,1,0,1,129,1,1,0,2,90,90,0,7,59,11,9,1,1
2016,Sudan,2,0,1,1,0.5,126,2,3,-1,5,90,60,0,2,50,9,7,1,1.5
2016,Liberia,1,0,0,1,0,149,0,1,-1,1,0,90,0,3,50,4,2,0,1
2016,Gabon,8,2,2,4,1,49,8,11,-3,19,90,65,0,4,50,4,3,1,1.38
2016,Rwanda,3,1,1,1,1.33,98,2,3,-1,5,134,90,1,0,0,0,0,0.67,1
2016,Congo,1,0,0,1,0,154,0,2,-2,2,0,45,0,1,33,4,0,0,2
2016,Mozambique,5,0,1,4,0.2,131,1,8,-7,9,450,56,0,6,50,23,12,0.2,1.6
2016,Puerto Rico,4,0,0,4,0,153,2,13,-11,15,180,28,0,1,36,6,2,0.5,3.25
2016,Solomon Islands,4,1,0,3,0.75,115,3,6,-3,9,120,60,1,0,0,0,0,0.75,1.5
2016,Guyana,1,1,0,0,3,116,2,0,2,2,45,0,1,0,0,0,0,2,0
2016,Grenada,1,0,1,0,1,128,2,2,0,4,45,45,0,0,0,0,0,2,2
2016,Venezuela,4,1,2,1,1.25,83,3,3,0,6,120,120,2,4,50,14,2,0.75,0.75
2016,Vanuatu,1,1,0,0,3,101,2,1,1,3,45,90,0,0,0,0,0,2,1
2016,El Salvador,5,0,1,4,0.2,133,2,10,-8,12,225,45,0,10,50,24,5,0.4,2
2016,Indonesia,4,1,2,1,1.25,84,7,5,2,12,51,72,2,3,50,10,7,1.75,1.25
2016,Guatemala,5,2,2,1,1.6,45,6,9,-3,15,75,50,2,5,50,14,7,1.2,1.8
2016,Suriname,1,0,0,1,0,152,0,2,-2,2,0,45,0,0,0,0,0,0,2
2016,Papua New Guinea,5,2,0,3,1.2,72,6,13,-7,19,75,35,1,0,0,0,0,1.2,2.6
2016,Belize,2,0,0,2,0,174,1,7,-6,8,180,26,0,0,0,0,0,0.5,3.5
