season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2024,Jamaica,2,1,1,0,2,77,1,0,1,1,180,0,2,0,0,0,0,0.5,0
2024,Bolivia,5,1,0,4,0.6,99,4,10,-6,14,113,45,1,16,45,43,18,0.8,2
2024,Uganda,3,1,1,1,1.33,78,4,6,-2,10,68,45,1,3,42,13,5,1.33,2
2024,Angola,3,0,2,1,0.67,132,0,1,-1,1,0,273,2,4,33,5,1,0,0.33
2024,Lesotho,5,1,2,2,1,73,4,6,-2,10,113,75,1,6,50,14,4,0.8,1.2
2024,Libya,5,4,1,0,2.6,3,12,4,8,16,38,113,1,14,61,34,20,2.4,0.8
2024,Botswana,3,0,3,0,1,101,1,1,0,2,273,273,2,0,0,0,0,0.33,0.33
2024,Burkina Faso,4,1,1,2,1,80,4,5,-1,9,90,72,1,0,0,0,0,1,1.25
2024,Peru,4,3,1,0,2.5,19,7,1,6,8,51,360,3,22,55,25,11,1.75,0.25
2024,Comoros,2,1,1,0,2,81,4,0,4,4,45,0,2,0,0,0,0,2,0
2024,Dominica,2,1,0,1,1.5,106,3,3,0,6,60,60,0,0,0,0,0,1.5,1.5
2024,Dominican Republic,2,1,0,1,1.5,107,3,4,-1,7,60,45,1,4,49,10,3,1.5,2
2024,Cuba,1,1,0,0,3,108,1,0,1,1,90,0,1,5,50,5,2,1,0
2024,Paraguay,3,1,1,1,1.33,84,1,3,-2,4,273,90,2,14,52,26,9,0.33,1
2024,Tanzania,6,2,1,3,1.17,41,5,5,0,10,108,108,3,13,50,28,13,0.83,0.83
2024,Togo,2,1,1,0,2,90,3,2,1,5,60,90,0,4,50,18,8,1.5,1
2024,Morocco,3,2,1,0,2.33,36,4,1,3,5,68,273,2,13,69,28,8,1.33,0.33
2024,Egypt,3,2,0,1,2,46,5,4,1,9,54,68,2,10,47,28,11,1.67,1.33
2024,Tunisia,4,1,3,0,1.5,47,2,0,2,2,180,0,4,12,45,30,12,0.5,0
2024,Trinidad and Tobago,5,2,1,2,1.4,35,5,5,0,10,90,90,2,0,0,0,0,1,1
2024,Bermuda,2,1,0,1,1.5,125,3,5,-2,8,60,36,1,10,50,6,4,1.5,2.5
2024,Mauritania,3,0,2,1,0.67,130,0,2,-2,2,0,134,2,7,43,25,7,0,0.67
2024,Namibia,2,0,2,0,1,129,1,1,0,2,180,180,1,2,50,9,2,0.5,0.5
2024,Panama,3,0,0,3,0,165,1,5,-4,6,273,54,0,16,47,12,5,0.33,1.67
2024,Sierra Leone,2,0,0,2,0,170,2,8,-6,10,90,23,0,0,0,0,0,1,4
2024,St. Kitts and Nevis,2,1,1,0,2,92,3,1,2,4,60,180,1,5,55,13,7,1.5,0.5
2024,Mali,3,3,0,0,3,26,10,2,8,12,27,134,2,5,50,13,9,3.33,0.67
2024,Malawi,2,0,0,2,0,177,1,6,-5,7,180,30,0,6,0,0,0,0.5,3
2024,Madagascar,2,1,0,1,1.5,124,1,2,-1,3,180,90,1,0,0,0,0,0.5,1
2024,New Zealand,5,1,2,2,1,63,5,5,0,10,90,90,2,26,48,45,19,1,1
2024,Nicaragua,3,0,1,2,0.33,153,1,4,-3,5,273,68,0,11,49,24,9,0.33,1.33
2024,Equatorial Guinea,3,1,1,1,1.33,93,3,2,1,5,90,134,1,6,50,17,10,1,0.67
2024,Zambia,3,1,2,0,1.67,69,5,4,1,9,54,68,0,1,0,0,0,1.67,1.33
2024,Zimbabwe,2,0,1,1,0.5,161,3,5,-2,8,60,36,0,5,0,0,0,1.5,2.5
2024,Congo DR,2,0,1,1,0.5,162,1,2,-1,3,180,90,1,0,0,0,0,0.5,1
2024,Fiji,5,3,1,1,2,17,8,4,4,12,56,113,2,13,50,24,9,1.6,0.8
2024,Sudan,2,1,0,1,1.5,121,2,2,0,4,90,90,0,0,0,0,0,1,1
2024,Cape Verde,3,2,0,1,2,49,2,2,0,4,134,134,2,9,50,23,6,0.67,0.67
2024,Benin,2,0,1,1,0.5,143,2,3,-1,5,90,60,0,3,41,7,4,1,1.5
2024,Niger,3,0,1,2,0.33,151,1,3,-2,4,273,90,1,6,48,12,6,0.33,1
2024,Djibouti,1,0,1,0,1,136,1,1,0,2,90,90,0,0,0,0,0,1,1
2024,Guinea-Bissau,1,0,0,1,0,175,2,6,-4,8,45,15,0,1,50,7,3,2,6
2024,Ethiopia,2,1,0,1,1.5,110,3,3,0,6,60,60,0,12,50,30,6,1.5,1.5
2024,Burundi,3,0,1,2,0.33,137,0,5,-5,5,0,54,1,0,0,0,0,0,1.67
2024,Gabon,2,0,1,1,0.5,138,1,4,-3,5,180,45,0,9,50,6,1,0.5,2
2024,Rwanda,2,1,1,0,2,89,2,0,2,2,90,0,2,0,0,0,0,1,0
2024,Mozambique,2,1,1,0,2,94,3,1,2,4,60,180,1,0,0,0,0,1.5,0.5
2024,Solomon Islands,5,1,0,4,0.6,104,3,10,-7,13,150,45,0,16,50,19,6,0.6,2
2024,Guyana,4,1,0,3,0.75,113,5,6,-1,11,72,60,0,11,50,25,11,1.25,1.5
2024,Grenada,1,0,0,1,0,180,0,3,-3,3,0,30,0,2,50,3,1,0,3
2024,Venezuela,2,0,1,1,0.5,141,1,2,-1,3,180,90,1,6,58,18,6,0.5,1
2024,Vanuatu,3,0,0,3,0,174,3,11,-8,14,90,25,0,10,45,19,8,1,3.67
2024,St. Vincent and the Grenadines,3,2,0,1,2,61,6,3,3,9,45,90,2,2,50,4,3,2,1
2024,El Salvador,6,1,2,3,0.83,74,3,8,-5,11,180,68,1,10,45,31,16,0.5,1.33
2024,Indonesia,4,0,1,3,0.25,142,1,11,-10,12,360,33,1,12,40,29,13,0.25,2.75
2024,Guatemala,7,0,3,4,0.43,115,3,10,-7,13,209,63,1,16,37,31,10,0.43,1.43
2024,Suriname,1,0,1,0,1,145,1,1,0,2,90,90,0,13,50,14,9,1,1
2024,Papua New Guinea,3,1,1,1,1.33,79,2,5,-3,7,134,54,1,18,50,19,6,0.67,1.67
2024,Belize,2,0,2,0,1,128,1,1,0,2,180,180,1,0,0,0,0,0.5,0.5
2024,Congo,1,0,1,0,1,148,1,1,0,2,90,90,0,4,50,2,1,1,1
2024,Martinique,1,0,1,0,1,149,1,1,0,2,90,90,0,0,50,5,2,1,1
2024,Cayman Islands,1,0,0,1,0,167,0,4,-4,4,0,23,0,0,0,0,0,0,4
2024,Aruba,1,0,0,1,0,166,0,2,-2,2,0,45,0,0,0,0,0,0,2
2024,Bonaire,1,0,1,0,1,160,1,1,0,2,90,90,0,0,0,0,0,1,1
2024,India,3,0,2,1,0.67,135,2,5,-3,7,134,54,0,19,50,26,8,0.67,1.67
2024,Taiwan,2,1,0,1,1.5,103,5,5,0,10,36,36,0,6,48,23,8,2.5,2.5
2024,Philippines,3,0,1,2,0.33,159,2,5,-3,7,134,54,1,11,47,22,12,0.67,1.67
2024,North Korea,2,0,1,1,0.5,163,1,2,-1,3,180,90,1,0,0,0,0,0.5,1
2024,Bangladesh,4,2,0,2,1.5,51,3,3,0,6,120,120,1,31,50,29,6,0.75,0.75
2024,Mauritius,1,0,0,1,0,169,0,1,-1,1,0,90,0,3,36,6,5,0,1
2024,Myanmar,4,1,1,2,1,85,6,6,0,12,60,60,2,22,50,32,12,1.5,1.5
2024,Singapore,2,1,0,1,1.5,127,5,5,0,10,36,36,0,13,50,25,10,2.5,2.5
2024,Laos,2,0,1,1,0.5,156,2,4,-2,6,90,45,0,2,36,12,4,1,2
2024,Afghanistan,2,0,0,2,0,168,1,5,-4,6,180,36,0,18,50,13,3,0.5,2.5
2024,Nepal,2,1,0,1,1.5,126,2,4,-2,6,90,45,1,3,35,7,5,1,2
2024,Maldives,2,1,0,1,1.5,117,2,2,0,4,90,90,1,8,50,10,3,1,1
2024,Yemen,2,0,1,1,0.5,158,1,2,-1,3,180,90,0,0,0,0,0,0.5,1
